id,ano_nascimento,escolaridade,estado_civil,salario_anual,filhos_em_casa,adolescentes_em_casa,data_cadastro,dias_desde_ultima_compra,gasto_com_eletronicos,gasto_com_brinquedos,gasto_com_moveis,gasto_com_utilidades,gasto_com_alimentos,gasto_com_vestuario,numero_de_compras_com_desconto,numero_de_compras_na_web,numero_de_compras_via_catalogo,numero_de_compras_na_loja,numero_visitas_website_mes,compra_na_campanha_1,compra_na_campanha_2,compra_na_campanha_3,compra_na_campanha_4,compra_na_campanha_5,comprou,pais,ano_cadastro,mes_cadastro,mes_nome_cadastro,dia_cadastro,dia_semana_cadastro,semana_cadastro,idade,faixa_etária,filhos,gasto_total,total_compras,comprou_em_campanha,engajamento_em_campanhas
6379,1949,Mestrado,Divorciado,47570.0,1,1,2023-07-05,3,67.0,1.0,20.0,0.0,2.0,31.0,3,2,2,2,7,Não,Não,Não,Não,Não,Sim,Portugal,2023,7,Julho,5,Quarta-feira,27,76,60+,Sim,121.0,9,Não,0
8601,1980,Curso Superior,Solteiro,80011.0,0,1,2023-07-04,3,421.0,76.0,536.0,82.0,178.0,102.0,2,8,6,5,4,Não,Não,Não,Não,Não,Não,Brasil,2023,7,Julho,4,Terça-feira,27,45,31-45,Sim,1395.0,21,Não,0
4827,1956,Doutorado,Solteiro,54998.0,0,1,2020-10-03,3,154.0,22.0,202.0,39.0,30.0,8.0,5,4,2,9,4,Não,Não,Não,Não,Não,Sim,Estados Unidos,2020,10,Outubro,3,Sábado,40,69,60+,Sim,455.0,20,Não,0
6715,1948,Doutorado,Solteiro,60200.0,0,1,2020-02-01,3,502.0,19.0,132.0,0.0,6.0,26.0,6,6,2,11,6,Não,Não,Não,Não,Não,Não,Estados Unidos,2020,2,Fevereiro,1,Sábado,5,77,60+,Sim,685.0,25,Não,0
10676,1982,Curso Superior,Solteiro,63211.0,0,0,2019-02-11,3,145.0,193.0,459.0,205.0,26.0,145.0,2,3,8,7,2,Não,Não,Não,Não,Não,Sim,Estados Unidos,2019,2,Fevereiro,11,Segunda-feira,7,43,31-45,Não,1173.0,20,Não,0
1041,1973,Doutorado,Solteiro,48432.0,0,1,2022-04-10,3,322.0,3.0,50.0,4.0,3.0,42.0,5,7,1,6,8,Não,Não,Não,Não,Não,Sim,Espanha,2022,4,Abril,10,Domingo,14,52,46-60,Sim,424.0,19,Não,0
492,1973,Doutorado,Casado,48432.0,0,1,2022-04-10,3,322.0,3.0,50.0,4.0,3.0,42.0,5,7,1,6,8,Não,Não,Não,Não,Não,Não,Chile,2022,4,Abril,10,Domingo,14,52,46-60,Sim,424.0,19,Não,0
11133,1973,Doutorado,Casado,48432.0,0,1,2022-04-10,3,322.0,3.0,50.0,4.0,3.0,42.0,5,7,1,6,8,Não,Não,Não,Não,Não,Sim,Argentina,2022,4,Abril,10,Domingo,14,52,46-60,Sim,424.0,19,Não,0
4491,1949,Mestrado,Solteiro,62845.0,1,1,2019-01-10,3,1099.0,0.0,45.0,0.0,0.0,34.0,11,3,4,10,8,Não,Sim,Não,Não,Não,Não,Estados Unidos,2019,1,Janeiro,10,Quinta-feira,2,76,60+,Sim,1178.0,28,Sim,2
873,1949,Mestrado,Solteiro,62845.0,1,1,2019-01-10,3,1099.0,0.0,45.0,0.0,0.0,34.0,11,3,4,10,8,Não,Sim,Não,Não,Não,Sim,Estados Unidos,2019,1,Janeiro,10,Quinta-feira,2,76,60+,Sim,1178.0,28,Sim,2
1631,1965,Doutorado,Casado,65220.0,0,0,2019-03-09,3,890.0,63.0,292.0,0.0,25.0,12.0,4,8,4,7,6,Não,Não,Não,Não,Não,Sim,Alemanha,2019,3,Março,9,Sábado,10,60,46-60,Não,1282.0,23,Não,0
8278,1990,Doutorado,Solteiro,74214.0,0,0,2022-03-08,3,863.0,83.0,547.0,86.0,99.0,33.0,1,8,2,5,5,Não,Não,Não,Não,Não,Não,Estados Unidos,2022,3,Março,8,Terça-feira,10,35,31-45,Não,1711.0,16,Não,0
6815,1980,Segundo Grau,Solteiro,96547.0,0,0,2021-04-05,4,448.0,21.0,125.0,52.0,101.0,62.0,0,7,6,8,2,Sim,Não,Sim,Sim,Não,Sim,Estados Unidos,2021,4,Abril,5,Segunda-feira,14,45,31-45,Não,809.0,21,Sim,4
254,1955,Curso Superior,Casado,53863.0,0,1,2021-02-05,4,399.0,4.0,30.0,6.0,4.0,30.0,3,7,1,7,7,Não,Sim,Não,Não,Não,Não,Estados Unidos,2021,2,Fevereiro,5,Sexta-feira,5,70,60+,Sim,473.0,18,Sim,2
1349,1970,Curso Superior,Solteiro,50447.0,2,0,2021-04-04,4,85.0,7.0,24.0,2.0,3.0,27.0,1,3,1,3,6,Não,Não,Não,Não,Não,Não,Argentina,2021,4,Abril,4,Domingo,13,55,46-60,Sim,148.0,8,Não,0
2534,1953,Curso Superior,Solteiro,37716.0,0,1,2021-04-04,4,97.0,1.0,41.0,6.0,2.0,41.0,2,4,1,3,7,Não,Não,Não,Não,Não,Não,Brasil,2021,4,Abril,4,Domingo,13,72,60+,Sim,188.0,10,Não,0
2130,1982,Curso Superior,Casado,45203.0,2,0,2021-04-03,4,35.0,3.0,67.0,10.0,8.0,24.0,1,3,1,3,6,Não,Não,Não,Não,Não,Sim,Espanha,2021,4,Abril,3,Sábado,13,43,31-45,Sim,147.0,8,Não,0
2296,1975,Mestrado,Solteiro,37368.0,1,0,2023-01-12,4,3.0,2.0,11.0,2.0,2.0,10.0,1,1,0,2,6,Sim,Não,Não,Não,Não,Não,Estados Unidos,2023,1,Janeiro,12,Quinta-feira,2,50,46-60,Sim,30.0,4,Sim,2
3799,1955,Curso Superior,Solteiro,67225.0,0,1,2023-03-11,4,315.0,35.0,322.0,46.0,7.0,143.0,3,7,2,11,5,Não,Não,Não,Não,Não,Não,Portugal,2023,3,Março,11,Sábado,10,70,60+,Sim,868.0,23,Não,0
11084,1976,Mestrado,Casado,65104.0,0,1,2023-02-11,4,738.0,0.0,232.0,13.0,20.0,50.0,2,3,5,7,7,Não,Não,Não,Não,Não,Sim,Chile,2023,2,Fevereiro,11,Sábado,6,49,46-60,Sim,1053.0,17,Não,0
5172,1976,Mestrado,Casado,65104.0,0,1,2023-02-11,4,738.0,0.0,232.0,13.0,20.0,50.0,2,3,5,7,7,Não,Não,Não,Não,Não,Não,Estados Unidos,2023,2,Fevereiro,11,Sábado,6,49,46-60,Sim,1053.0,17,Não,0
9504,1949,Mestrado,Solteiro,81698.0,0,0,2020-06-11,4,179.0,28.0,520.0,111.0,123.0,47.0,1,3,8,13,1,Não,Não,Não,Não,Não,Sim,Estados Unidos,2020,6,Junho,11,Quinta-feira,24,76,60+,Não,1008.0,25,Não,0
850,1968,Curso Superior,Solteiro,70566.0,0,1,2020-06-10,4,381.0,28.0,215.0,84.0,28.0,21.0,2,6,5,9,3,Não,Não,Não,Não,Não,Não,Estados Unidos,2020,6,Junho,10,Quarta-feira,24,57,46-60,Sim,757.0,22,Não,0
4477,1958,Curso Superior,Casado,69096.0,0,1,2023-03-09,4,247.0,49.0,159.0,7.0,82.0,109.0,1,5,2,10,4,Não,Não,Não,Não,Não,Não,Alemanha,2023,3,Março,9,Quinta-feira,10,67,60+,Sim,653.0,18,Não,0
1945,1962,Curso Superior,Solteiro,71434.0,0,1,2022-05-09,4,711.0,36.0,217.0,172.0,96.0,168.0,3,7,4,7,4,Não,Sim,Não,Sim,Não,Não,Estados Unidos,2022,5,Maio,9,Segunda-feira,19,63,60+,Sim,1400.0,21,Sim,3
7685,1978,Curso Superior,Solteiro,33039.0,1,0,2020-09-09,4,30.0,8.0,12.0,8.0,8.0,12.0,1,2,0,4,5,Não,Não,Não,Não,Não,Não,Estados Unidos,2020,9,Setembro,9,Quarta-feira,37,47,46-60,Sim,78.0,7,Não,0
6310,1978,Curso Superior,Solteiro,33039.0,1,0,2020-09-09,4,30.0,8.0,12.0,8.0,8.0,12.0,1,2,0,4,5,Não,Não,Não,Não,Não,Não,Chile,2020,9,Setembro,9,Quarta-feira,37,47,46-60,Sim,78.0,7,Não,0
10832,1958,Curso Superior,Casado,46610.0,0,0,2022-05-07,4,288.0,10.0,30.0,4.0,10.0,125.0,1,6,1,6,6,Não,Não,Não,Não,Não,Não,Estados Unidos,2022,5,Maio,7,Sábado,18,67,60+,Não,467.0,14,Não,0
3025,1958,Curso Superior,Solteiro,49967.0,0,1,2020-08-07,4,212.0,6.0,69.0,4.0,12.0,3.0,3,6,1,5,7,Não,Não,Não,Não,Não,Não,Chile,2020,8,Agosto,7,Sexta-feira,32,67,60+,Sim,306.0,15,Não,0
2404,1976,Curso Superior,Solteiro,53359.0,1,1,2023-03-05,4,173.0,4.0,30.0,3.0,6.0,41.0,4,5,1,4,7,Não,Não,Não,Não,Não,Não,Portugal,2023,3,Março,5,Domingo,9,49,46-60,Sim,257.0,14,Não,0
8581,1971,Mestrado,Solteiro,49505.0,1,1,2020-05-03,4,604.0,0.0,100.0,19.0,0.0,28.0,9,10,2,8,8,Não,Não,Não,Não,Não,Não,Estados Unidos,2020,5,Maio,3,Domingo,18,54,46-60,Sim,751.0,29,Não,0
8755,1946,Mestrado,Solteiro,68657.0,0,0,2022-05-02,4,482.0,34.0,471.0,119.0,68.0,22.0,1,3,5,9,7,Não,Não,Não,Não,Não,Não,Brasil,2022,5,Maio,2,Segunda-feira,18,79,60+,Não,1196.0,18,Não,0
10177,1954,Curso Superior,Divorciado,72071.0,0,1,2023-02-02,4,531.0,69.0,300.0,150.0,138.0,150.0,3,5,4,8,2,Não,Não,Não,Não,Não,Não,Estados Unidos,2023,2,Fevereiro,2,Quinta-feira,5,71,60+,Sim,1338.0,20,Não,0
2429,1954,Curso Superior,Divorciado,72071.0,0,1,2023-02-02,4,531.0,69.0,300.0,150.0,138.0,150.0,3,5,4,8,2,Não,Não,Não,Não,Não,Não,Chile,2023,2,Fevereiro,2,Quinta-feira,5,71,60+,Sim,1338.0,20,Não,0
8920,1967,Mestrado,Solteiro,59235.0,1,0,2020-03-01,4,448.0,40.0,469.0,80.0,0.0,91.0,3,11,2,12,7,Não,Não,Não,Não,Não,Não,Argentina,2020,3,Março,1,Domingo,9,58,46-60,Sim,1128.0,28,Não,0
8430,1957,Curso Superior,Casado,21994.0,0,1,2022-04-12,4,9.0,0.0,6.0,3.0,1.0,3.0,1,0,0,3,5,Não,Não,Não,Não,Não,Não,Brasil,2022,4,Abril,12,Terça-feira,15,68,60+,Sim,22.0,4,Não,0
8619,1957,Curso Superior,Casado,21994.0,0,1,2022-04-12,4,9.0,0.0,6.0,3.0,1.0,3.0,1,0,0,3,5,Não,Não,Não,Não,Não,Não,Estados Unidos,2022,4,Abril,12,Terça-feira,15,68,60+,Sim,22.0,4,Não,0
7233,1972,Curso Superior,Solteiro,69209.0,0,0,2022-02-09,4,496.0,32.0,849.0,229.0,48.0,128.0,2,5,3,6,4,Não,Não,Não,Sim,Não,Não,Chile,2022,2,Fevereiro,9,Quarta-feira,6,53,46-60,Não,1782.0,16,Sim,2
6678,1989,Curso Superior,Casado,31928.0,1,0,2021-03-03,5,33.0,4.0,24.0,4.0,2.0,5.0,2,3,0,4,7,Não,Não,Não,Não,Não,Não,Argentina,2021,3,Março,3,Quarta-feira,9,36,31-45,Sim,72.0,9,Não,0
830,1987,Doutorado,Solteiro,74004.0,0,0,2021-04-02,5,784.0,48.0,560.0,42.0,176.0,48.0,1,4,6,4,3,Não,Não,Sim,Sim,Não,Sim,Argentina,2021,4,Abril,2,Sexta-feira,13,38,31-45,Não,1658.0,15,Sim,3
6365,1987,Segundo Grau,Solteiro,30390.0,0,0,2020-02-09,5,10.0,12.0,12.0,25.0,1.0,20.0,1,2,0,3,6,Não,Não,Não,Não,Não,Não,Argentina,2020,2,Fevereiro,9,Domingo,6,38,31-45,Não,80.0,6,Não,0
6770,1985,Curso Superior,Solteiro,21355.0,1,0,2022-05-08,5,5.0,13.0,14.0,0.0,5.0,31.0,2,2,1,2,6,Sim,Não,Não,Não,Não,Sim,Portugal,2022,5,Maio,8,Domingo,18,40,31-45,Sim,68.0,7,Sim,2
2261,1969,Curso Superior,Solteiro,26304.0,1,0,2023-04-06,5,4.0,1.0,5.0,2.0,0.0,4.0,1,1,0,2,7,Não,Não,Não,Não,Não,Não,Alemanha,2023,4,Abril,6,Quinta-feira,14,56,46-60,Sim,16.0,4,Não,0
1031,1989,Segundo Grau,Solteiro,85710.0,0,0,2020-05-05,5,600.0,20.0,350.0,29.0,30.0,33.0,1,6,9,10,2,Não,Não,Sim,Não,Não,Não,Argentina,2020,5,Maio,5,Terça-feira,19,36,31-45,Não,1062.0,26,Sim,2
10089,1974,Curso Superior,Divorciado,102692.0,0,0,2020-05-04,5,168.0,148.0,444.0,32.0,172.0,148.0,1,6,9,13,2,Não,Sim,Sim,Sim,Sim,Sim,Espanha,2020,5,Maio,4,Segunda-feira,19,51,46-60,Não,1112.0,29,Sim,5
9256,1971,Curso Superior,Solteiro,58350.0,0,1,2020-04-01,5,493.0,26.0,206.0,116.0,80.0,80.0,4,8,3,12,6,Não,Não,Não,Não,Não,Não,Estados Unidos,2020,4,Abril,1,Quarta-feira,14,54,46-60,Sim,1001.0,27,Não,0
10641,1978,Curso Superior,Solteiro,7500.0,1,1,2022-08-12,5,6.0,5.0,4.0,13.0,4.0,25.0,4,2,1,3,6,Não,Não,Não,Não,Não,Não,Estados Unidos,2022,8,Agosto,12,Sexta-feira,32,47,46-60,Sim,57.0,10,Não,0
624,1984,Mestrado,Solteiro,18890.0,0,0,2020-07-11,5,6.0,4.0,1.0,7.0,2.0,15.0,1,0,1,2,6,Sim,Não,Não,Não,Não,Sim,Espanha,2020,7,Julho,11,Sábado,28,41,31-45,Não,35.0,4,Sim,2
4211,1986,Primeiro Grau,Solteiro,20425.0,1,0,2022-09-10,5,4.0,12.0,5.0,3.0,16.0,17.0,2,2,0,3,7,Não,Não,Não,Não,Não,Não,Chile,2022,9,Setembro,10,Sábado,36,39,31-45,Sim,57.0,7,Não,0
1407,1986,Primeiro Grau,Solteiro,20425.0,1,0,2022-09-10,5,4.0,12.0,5.0,3.0,16.0,17.0,2,2,0,3,7,Não,Não,Não,Não,Não,Não,Alemanha,2022,9,Setembro,10,Sábado,36,39,31-45,Sim,57.0,7,Não,0
10356,1957,Doutorado,Divorciado,41437.0,1,1,2022-04-09,5,29.0,0.0,2.0,0.0,0.0,1.0,1,1,0,3,7,Não,Não,Não,Não,Não,Não,Estados Unidos,2022,4,Abril,9,Sábado,14,68,60+,Sim,32.0,5,Não,0
9323,1949,Mestrado,Casado,49912.0,0,1,2019-07-09,5,520.0,8.0,223.0,32.0,49.0,42.0,4,10,5,7,8,Sim,Não,Não,Não,Não,Sim,Portugal,2019,7,Julho,9,Terça-feira,28,76,60+,Sim,874.0,26,Sim,2
1146,1949,Mestrado,Casado,49912.0,0,1,2019-07-09,5,520.0,8.0,223.0,32.0,49.0,42.0,4,10,5,7,8,Sim,Não,Não,Não,Não,Sim,Brasil,2019,7,Julho,9,Terça-feira,28,76,60+,Sim,874.0,26,Sim,2
6343,1959,Curso Superior,Solteiro,79823.0,0,1,2021-08-03,6,835.0,73.0,380.0,114.0,73.0,43.0,1,6,9,7,2,Não,Sim,Não,Não,Não,Não,Brasil,2021,8,Agosto,3,Terça-feira,31,66,60+,Sim,1518.0,23,Sim,2
8545,1954,Curso Superior,Divorciado,85683.0,0,0,2021-04-03,6,1296.0,17.0,311.0,45.0,69.0,51.0,1,2,4,10,1,Não,Sim,Sim,Sim,Sim,Sim,Estados Unidos,2021,4,Abril,3,Sábado,13,71,60+,Não,1789.0,17,Sim,5
8275,1965,Doutorado,Divorciado,47025.0,1,1,2018-09-02,6,16.0,0.0,3.0,0.0,0.0,1.0,1,1,0,2,7,Não,Não,Não,Não,Não,Não,Estados Unidos,2018,9,Setembro,2,Domingo,35,60,46-60,Sim,20.0,4,Não,0
10673,1976,Doutorado,Solteiro,68397.0,0,1,2023-02-11,6,760.0,80.0,466.0,17.0,13.0,80.0,1,6,9,5,3,Não,Não,Não,Não,Não,Não,Espanha,2023,2,Fevereiro,11,Sábado,6,49,46-60,Sim,1416.0,21,Não,0
8799,1984,Doutorado,Solteiro,38175.0,1,0,2023-04-09,6,70.0,6.0,69.0,2.0,3.0,3.0,3,3,1,4,7,Não,Não,Não,Não,Não,Não,Estados Unidos,2023,4,Abril,9,Domingo,14,41,31-45,Sim,153.0,11,Não,0
67,1972,Mestrado,Solteiro,46423.0,1,1,2022-05-09,6,68.0,0.0,16.0,0.0,0.0,8.0,3,2,0,4,7,Não,Não,Não,Não,Não,Não,Estados Unidos,2022,5,Maio,9,Segunda-feira,19,53,46-60,Sim,92.0,9,Não,0
9923,1972,Mestrado,Solteiro,46423.0,1,1,2022-05-09,6,68.0,0.0,16.0,0.0,0.0,8.0,3,2,0,4,7,Não,Não,Não,Não,Não,Não,Estados Unidos,2022,5,Maio,9,Segunda-feira,19,53,46-60,Sim,92.0,9,Não,0
2814,1976,Mestrado,Casado,30560.0,1,0,2023-03-06,6,9.0,1.0,5.0,4.0,5.0,7.0,1,1,0,3,7,Não,Não,Não,Não,Não,Não,Espanha,2023,3,Março,6,Segunda-feira,10,49,46-60,Sim,31.0,5,Não,0
2711,1976,Mestrado,Casado,30560.0,1,0,2023-03-06,6,9.0,1.0,5.0,4.0,5.0,7.0,1,1,0,3,7,Não,Não,Não,Não,Não,Não,Chile,2023,3,Março,6,Segunda-feira,10,49,46-60,Sim,31.0,5,Não,0
4320,1979,Curso Superior,Solteiro,60152.0,0,1,2023-01-03,6,325.0,83.0,300.0,86.0,58.0,91.0,1,6,4,12,3,Não,Não,Não,Não,Não,Não,Estados Unidos,2023,1,Janeiro,3,Terça-feira,1,46,46-60,Sim,943.0,23,Não,0
10451,1965,Curso Superior,Casado,29672.0,1,1,2020-09-03,6,9.0,1.0,3.0,0.0,4.0,8.0,1,0,0,3,6,Não,Não,Não,Não,Não,Não,Espanha,2020,9,Setembro,3,Quinta-feira,36,60,46-60,Sim,25.0,4,Não,0
4198,1965,Curso Superior,Casado,29672.0,1,1,2020-10-03,6,9.0,1.0,3.0,0.0,4.0,8.0,1,0,0,3,6,Não,Não,Não,Não,Não,Não,Estados Unidos,2020,10,Outubro,3,Sábado,40,60,46-60,Sim,25.0,4,Não,0
10814,1947,Curso Superior,Casado,70321.0,0,0,2023-01-01,6,303.0,23.0,751.0,82.0,26.0,191.0,1,6,5,13,4,Não,Não,Não,Não,Não,Sim,Estados Unidos,2023,1,Janeiro,1,Domingo,52,78,60+,Não,1376.0,25,Não,0
944,1962,Curso Superior,Solteiro,56181.0,0,1,2020-08-01,6,121.0,103.0,69.0,8.0,44.0,48.0,1,4,2,7,4,Não,Não,Não,Não,Não,Não,Estados Unidos,2020,8,Agosto,1,Sábado,31,63,60+,Sim,393.0,14,Não,0
8151,1990,Primeiro Grau,Solteiro,24279.0,0,0,2022-09-12,6,16.0,36.0,21.0,20.0,62.0,108.0,1,4,1,3,8,Não,Não,Não,Não,Não,Não,Estados Unidos,2022,9,Setembro,12,Segunda-feira,37,35,31-45,Não,263.0,9,Não,0
6184,1969,Doutorado,Solteiro,68462.0,0,0,2019-04-12,6,561.0,64.0,785.0,84.0,128.0,48.0,1,3,3,8,1,Não,Não,Não,Não,Não,Não,Estados Unidos,2019,4,Abril,12,Sexta-feira,15,56,46-60,Não,1670.0,15,Não,0
3498,1976,Doutorado,Solteiro,55424.0,0,1,2022-04-11,6,462.0,61.0,184.0,10.0,53.0,107.0,4,7,5,9,6,Sim,Não,Não,Não,Não,Sim,Estados Unidos,2022,4,Abril,11,Segunda-feira,15,49,46-60,Sim,877.0,25,Sim,2
2870,1973,Curso Superior,Solteiro,49094.0,0,1,2022-04-09,6,376.0,0.0,38.0,11.0,8.0,69.0,5,6,3,6,6,Não,Não,Não,Não,Não,Não,Estados Unidos,2022,4,Abril,9,Sábado,14,52,46-60,Sim,502.0,20,Não,0
7342,1961,Segundo Grau,Divorciado,59184.0,0,1,2019-09-09,6,341.0,142.0,113.0,259.0,151.0,66.0,3,6,6,12,5,Não,Não,Não,Não,Não,Não,Estados Unidos,2019,9,Setembro,9,Segunda-feira,37,64,60+,Sim,1072.0,27,Não,0
1911,1987,Curso Superior,Casado,67430.0,0,0,2019-05-09,6,595.0,97.0,291.0,127.0,133.0,121.0,1,11,5,12,6,Não,Não,Não,Não,Não,Não,Alemanha,2019,5,Maio,9,Quinta-feira,19,38,31-45,Não,1364.0,29,Não,0
10862,1960,Mestrado,Solteiro,30522.0,0,1,2022-02-08,6,179.0,8.0,83.0,19.0,11.0,26.0,5,1,2,9,2,Não,Não,Não,Não,Não,Não,Estados Unidos,2022,2,Fevereiro,8,Terça-feira,6,65,60+,Sim,326.0,17,Não,0
2546,1977,Segundo Grau,Solteiro,31878.0,0,1,2021-04-06,7,23.0,4.0,5.0,10.0,5.0,23.0,1,1,0,4,3,Não,Não,Não,Não,Não,Não,Estados Unidos,2021,4,Abril,6,Terça-feira,14,48,46-60,Sim,70.0,6,Não,0
3005,1992,Curso Superior,Solteiro,83528.0,0,0,2018-01-05,7,530.0,117.0,678.0,134.0,44.0,147.0,1,4,10,8,1,Sim,Não,Não,Sim,Não,Sim,Estados Unidos,2018,1,Janeiro,5,Sexta-feira,1,33,31-45,Não,1650.0,23,Sim,3
8318,1979,Curso Superior,Casado,90300.0,0,0,2018-03-01,7,594.0,134.0,786.0,33.0,134.0,57.0,0,5,6,8,1,Não,Não,Sim,Não,Não,Não,Estados Unidos,2018,3,Março,1,Quinta-feira,9,46,46-60,Não,1738.0,19,Sim,2
2930,1978,Mestrado,Solteiro,68092.0,0,0,2023-01-12,7,852.0,60.0,207.0,78.0,36.0,48.0,2,2,6,10,5,Não,Não,Não,Não,Não,Não,Espanha,2023,1,Janeiro,12,Quinta-feira,2,47,46-60,Não,1281.0,20,Não,0
8216,1972,Mestrado,Solteiro,53761.0,1,1,2020-11-10,7,158.0,0.0,76.0,13.0,7.0,71.0,6,4,4,3,5,Não,Não,Não,Não,Não,Não,Brasil,2020,11,Novembro,10,Terça-feira,46,53,46-60,Sim,325.0,17,Não,0
1212,1973,Curso Superior,Solteiro,52845.0,1,0,2023-07-08,7,384.0,25.0,292.0,130.0,41.0,64.0,3,8,8,6,6,Sim,Não,Não,Não,Não,Não,Estados Unidos,2023,7,Julho,8,Sábado,27,52,46-60,Sim,936.0,25,Sim,2
2541,1976,Curso Superior,Solteiro,24027.0,1,0,2020-09-06,7,14.0,7.0,11.0,11.0,0.0,5.0,2,2,0,3,8,Não,Não,Não,Não,Não,Não,Estados Unidos,2020,9,Setembro,6,Domingo,36,49,46-60,Sim,48.0,7,Não,0
10659,1979,Segundo Grau,Casado,7500.0,1,0,2020-07-05,7,2.0,8.0,11.0,3.0,8.0,21.0,4,3,2,2,7,Não,Não,Não,Não,Não,Não,Argentina,2020,7,Julho,5,Domingo,27,46,46-60,Sim,53.0,11,Não,0
10905,1955,Curso Superior,Casado,42586.0,1,1,2022-09-10,7,194.0,2.0,56.0,0.0,0.0,0.0,5,4,1,6,8,Não,Não,Não,Não,Não,Sim,Estados Unidos,2022,9,Setembro,10,Sábado,36,70,60+,Sim,252.0,16,Não,0
8910,1955,Curso Superior,Casado,42586.0,1,1,2022-09-10,7,194.0,2.0,56.0,0.0,0.0,0.0,5,4,1,6,8,Não,Não,Não,Não,Não,Sim,Estados Unidos,2022,9,Setembro,10,Sábado,36,70,60+,Sim,252.0,16,Não,0
7349,1973,Primeiro Grau,Casado,9722.0,1,0,2019-02-10,7,6.0,17.0,16.0,6.0,16.0,42.0,4,3,1,3,8,Não,Não,Não,Não,Não,Sim,Estados Unidos,2019,2,Fevereiro,10,Domingo,6,52,46-60,Sim,103.0,11,Não,0
7872,1975,Doutorado,Solteiro,86836.0,0,0,2019-11-09,7,179.0,21.0,273.0,0.0,21.0,63.0,1,6,10,6,5,Sim,Não,Sim,Sim,Não,Sim,Estados Unidos,2019,11,Novembro,9,Sábado,45,50,46-60,Não,557.0,23,Sim,4
4290,1972,Curso Superior,Solteiro,30467.0,1,0,2021-04-03,8,1.0,3.0,8.0,2.0,5.0,5.0,1,1,0,2,7,Não,Não,Não,Não,Não,Não,Chile,2021,4,Abril,3,Sábado,13,53,46-60,Sim,24.0,4,Não,0
7408,1952,Doutorado,Solteiro,54549.0,0,1,2018-03-03,8,216.0,2.0,6.0,0.0,0.0,9.0,2,5,1,4,7,Não,Não,Não,Não,Não,Não,Espanha,2018,3,Março,3,Sábado,9,73,60+,Sim,233.0,12,Não,0
9986,1982,Curso Superior,Casado,19444.0,1,0,2021-04-02,8,16.0,0.0,23.0,3.0,2.0,10.0,3,4,1,2,7,Não,Não,Não,Não,Não,Sim,Espanha,2021,4,Abril,2,Sexta-feira,13,43,31-45,Sim,54.0,10,Não,0
8235,1956,Mestrado,Casado,69245.0,0,1,2021-04-01,8,428.0,30.0,214.0,80.0,30.0,61.0,2,6,5,10,3,Não,Não,Não,Não,Não,Não,Espanha,2021,4,Abril,1,Quinta-feira,13,69,60+,Sim,843.0,23,Não,0
10949,1963,Doutorado,Divorciado,72968.0,0,0,2023-01-12,8,1092.0,37.0,592.0,145.0,37.0,55.0,1,5,5,8,3,Não,Não,Não,Sim,Não,Sim,Estados Unidos,2023,1,Janeiro,12,Quinta-feira,2,62,60+,Não,1958.0,19,Sim,2
7284,1953,Curso Superior,Solteiro,48686.0,1,2,2020-04-12,8,10.0,0.0,7.0,2.0,0.0,1.0,1,1,0,2,8,Não,Não,Não,Não,Não,Não,Estados Unidos,2020,4,Abril,12,Domingo,15,72,60+,Sim,20.0,4,Não,0
9529,1990,Curso Superior,Solteiro,73687.0,0,0,2023-01-11,8,559.0,153.0,503.0,218.0,13.0,181.0,1,3,9,9,2,Não,Não,Não,Sim,Não,Sim,Espanha,2023,1,Janeiro,11,Quarta-feira,2,35,31-45,Não,1627.0,22,Sim,2
9930,1944,Doutorado,Solteiro,82716.0,0,0,2020-05-11,8,606.0,148.0,228.0,15.0,148.0,22.0,1,6,8,13,2,Não,Não,Não,Não,Não,Não,Chile,2020,5,Maio,11,Segunda-feira,20,81,60+,Não,1167.0,28,Não,0
10270,1981,Segundo Grau,Solteiro,35523.0,1,0,2020-03-10,8,11.0,5.0,22.0,12.0,5.0,11.0,2,3,0,3,7,Não,Não,Não,Não,Não,Não,Alemanha,2020,3,Março,10,Terça-feira,11,44,31-45,Sim,66.0,8,Não,0
760,1975,Doutorado,Divorciado,60554.0,1,0,2020-09-08,8,588.0,7.0,76.0,110.0,15.0,15.0,2,8,4,9,6,Não,Não,Não,Não,Não,Não,Espanha,2020,9,Setembro,8,Terça-feira,37,50,46-60,Sim,811.0,23,Não,0
5519,1956,Curso Superior,Casado,64090.0,0,1,2020-07-08,8,316.0,58.0,161.0,76.0,51.0,135.0,1,6,9,4,5,Não,Não,Não,Não,Não,Sim,Espanha,2020,7,Julho,8,Quarta-feira,28,69,60+,Sim,797.0,20,Não,0
232,1965,Curso Superior,Solteiro,61559.0,0,1,2023-02-07,8,279.0,83.0,88.0,32.0,14.0,34.0,1,4,2,10,3,Não,Não,Não,Não,Não,Não,Estados Unidos,2023,2,Fevereiro,7,Terça-feira,6,60,46-60,Sim,530.0,17,Não,0
3009,1962,Doutorado,Divorciado,71670.0,0,0,2020-09-07,8,1462.0,16.0,128.0,0.0,0.0,160.0,1,5,3,6,6,Não,Sim,Sim,Não,Sim,Sim,Estados Unidos,2020,9,Setembro,7,Segunda-feira,37,63,60+,Não,1766.0,15,Sim,4
